title = 'U_plus_two-layer_mixing_model.dat'
variables = 'U+/U+max' 'y+/R+' 'y+' 'U+'  'normalized_Reynolds_Shear_Stress' 
zone i=10620 f=point
2.709783e-01	 6.678582e-03	 7.100000e+00	 6.394472e+00	 2.808245e-01	
2.740280e-01	 6.772646e-03	 7.200000e+00	 6.466439e+00	 2.895683e-01	
2.770454e-01	 6.866711e-03	 7.300000e+00	 6.537642e+00	 2.982961e-01	
2.800305e-01	 6.960775e-03	 7.400000e+00	 6.608084e+00	 3.070011e-01	
2.829835e-01	 7.054840e-03	 7.500000e+00	 6.677768e+00	 3.156765e-01	
2.859044e-01	 7.148904e-03	 7.600000e+00	 6.746695e+00	 3.243163e-01	
2.887935e-01	 7.242969e-03	 7.700000e+00	 6.814870e+00	 3.329146e-01	
2.916508e-01	 7.337033e-03	 7.800000e+00	 6.882297e+00	 3.414661e-01	
2.944766e-01	 7.431098e-03	 7.900000e+00	 6.948980e+00	 3.499657e-01	
2.972711e-01	 7.525162e-03	 8.000000e+00	 7.014923e+00	 3.584088e-01	
3.000345e-01	 7.619227e-03	 8.100000e+00	 7.080133e+00	 3.667911e-01	
3.027670e-01	 7.713291e-03	 8.200000e+00	 7.144614e+00	 3.751086e-01	
3.054689e-01	 7.807356e-03	 8.300000e+00	 7.208372e+00	 3.833577e-01	
3.081403e-01	 7.901420e-03	 8.400000e+00	 7.271412e+00	 3.915352e-01	
3.107817e-01	 7.995485e-03	 8.500000e+00	 7.333742e+00	 3.996379e-01	
3.133932e-01	 8.089549e-03	 8.600000e+00	 7.395367e+00	 4.076632e-01	
3.159751e-01	 8.183614e-03	 8.700000e+00	 7.456295e+00	 4.156087e-01	
3.185277e-01	 8.277678e-03	 8.800000e+00	 7.516531e+00	 4.234721e-01	
3.210513e-01	 8.371743e-03	 8.900000e+00	 7.576083e+00	 4.312516e-01	
3.235463e-01	 8.465808e-03	 9.000000e+00	 7.634958e+00	 4.389455e-01	
3.260128e-01	 8.559872e-03	 9.100000e+00	 7.693163e+00	 4.465523e-01	
3.284513e-01	 8.653937e-03	 9.200000e+00	 7.750706e+00	 4.540708e-01	
3.308621e-01	 8.748001e-03	 9.300000e+00	 7.807593e+00	 4.614999e-01	
3.332453e-01	 8.842066e-03	 9.400000e+00	 7.863833e+00	 4.688387e-01	
3.356015e-01	 8.936130e-03	 9.500000e+00	 7.919434e+00	 4.760865e-01	
3.379309e-01	 9.030195e-03	 9.600000e+00	 7.974401e+00	 4.832429e-01	
